,title,videoId,viewCount,likeCount,dislikeCount,commentCount,videoDuration,Date
45,#by_by_sy_trndynG | SHb Hml@ #kn_rjl  yfsr sbb wqwfh Dd lbs #lns thyb fDH@,k2UZzhVmItI,20651,304,61,333,PT7M56S,2018-07-18T16:26:42.000Z
46,by_by_sy_trndynG | Hy@ lshykh #sfr_lHwly w`tqlh ythyrn htmm lmGrdyn fy #ls`wdy@,PPVEy8p5L8U,15727,230,21,79,PT1M59S,2018-07-16T16:23:41.000Z
47,BBC Arabic Festival 2018: Directors Speak Lauren Anders Brown lwryn ndyrz brwn,Rnq5RA0h1MI,849,26,1,23,PT1M14S,2018-03-27T10:30:43.000Z
48,btwqyt mSr : lq m` d.Hzm Hsny.,jhEyj92Jhf0,5213,130,12,21,PT20M16S,2018-06-16T17:26:51.000Z
49,y_by_sy_trndynG: Hkwm@ lmGrb thdd bm`qb@ Hmlt lmqT`@ wt`trf bt'thyrh `l~ lqtSd,lrHUBMnFNVQ,253183,5362,323,1221,PT4M57S,2018-05-11T16:15:08.000Z
0,"lfylm lwthy'qy ""'slH@ lmrqb@ lshml@""",qV8IcI58iHM,175959,1526,311,299,PT46M32S,2017-06-30T17:37:36.000Z
1,`bd lmn`m 'bw lftwH lby by sy: ltGyyr fy mSr hw `br lnDl lslmy,ckKETEpy4EU,15354,136,25,62,PT23M8S,2018-02-16T16:57:52.000Z
2,Egypt's Stolen Billions - BBC Arabic,QJgH41lALxc,61639,226,10,30,PT54M40S,2012-11-06T20:30:39.000Z
3,mlHdwn `ks ltyr,6UT9hV0N6HA,903,24,16,81,PT52M12S,2018-07-23T08:38:10.000Z
4,"mdh y`ny qrr sry'yl qnwn ""yhwdy@ ldwl@""?",gXWy9IS0w1c,671,10,3,0,PT51M33S,2018-07-23T11:59:06.000Z
5,`n qrb: lsHr ldhy srq lbnk,q7KbHmBd2dg,1012227,4478,959,822,PT52M54S,2018-02-27T20:00:02.000Z
6,BBC Arabic TV 2014 03 11 19 06 04,wYxpBbA399c,1012,5,0,0,PT51M57S,2014-05-29T13:00:04.000Z
7,by by sy kstr - lHlq@ lthny@: njHt nsy'y@ wsfr mn dwn tklf@,aEWdznZGdN8,3938,41,4,4,PT28M14S,2017-10-05T14:59:10.000Z
8,lktb@ wlnshT@ lHqwqy@ ls`wdy@  d. hl@ ldwsry  fy bl qywd,O5xbp7KgTvc,20287,164,93,108,PT23M38S,2016-10-10T13:25:15.000Z
9,by by sy kstr - lHlq@ l'wl~: mTbkh krthy wm`dwmy ljnsy@,qoKdK1G9Oes,8468,81,2,8,PT29M41S,2017-09-28T14:27:35.000Z
10,lfylm lwthy'qy: lhrwb mn 'wrwb,48WYgNiL1jk,135478,1731,241,1052,PT23M29S,2018-05-30T09:48:22.000Z
11,lslsl@ lwthy'qy@ fr`n@ mSr lm`Srwn: nSr,YvZ_ngOvsgk,654277,3572,424,560,PT57M38S,2016-01-26T16:47:23.000Z
12,llmr@ l'wl~ lq m` mbtkryn jzy'ryyn - 4TECH,Idl5KinyGx4,1218,31,2,1,PT25M38S,2017-07-29T18:00:02.000Z
13,"""bl qywd"" m` lsysy lswdny lmkhDrm lSdq lmhdy",tDkfxuwIEPo,3871,84,11,30,PT27M36S,2018-07-22T22:30:00.000Z
14,m jdy@ thdydt yrn bGlq mDyq hrmz?,RYE0KOrcOEA,4776,38,8,21,PT51M40S,2018-07-10T12:01:52.000Z
15,lfylm lwthy'qy: lkhlyl - byn lmstwTnyn,0i_Q55zC6jE,5702,39,40,36,PT52M5S,2018-07-10T20:51:32.000Z
16,kyf sykwn lmwqf l`rby dh ndl`t Hrb sry'yly@ yrny@? brnmj nqT@ Hwr,haB4PzhF-JE,17931,87,36,378,PT51M31S,2018-05-03T16:05:02.000Z
17,"""bl qywd"" m` lktb@ wlrwy'y@ lmSry@ nwl ls`dwy",Ovr2_fUUDMU,61262,861,394,924,PT25M50S,2018-07-01T22:45:00.000Z
18,by_by_sy_trndynG: qS@ `tql lnshT #lmSry #shdy_bw_zyd wHml@ #khlwh_tfls fy #mwrytny,84vDkqxiAE0,5789,86,11,7,PT29M39S,2018-05-08T15:35:44.000Z
19,"""ftn@ `l~ Dff djl@""",6AEhg8kaaWw,38569,785,48,252,PT56M10S,2018-03-27T18:46:08.000Z
20,mSr: kyf yw'thr stb`d `nn `l~ jdy@ ntkhbt lry's@? brnmj nqT@ Hwr,7xzxps-88pI,30687,143,57,0,PT51M33S,2018-01-25T15:46:57.000Z
21,rjl Hrbw mn 'jl lmwSl,BUwJDIdX_bA,388501,6245,390,832,PT24M20S,2018-03-20T20:00:01.000Z
22,lfylm lwthy'qy: HSr mk@,hXDQSsLx8qQ,1340169,9002,2356,2338,PT1H,2017-07-11T18:44:58.000Z
23,BBC Arabic Radio documentary: Arab Asylum Seekers in UK,VRhh2idGzqg,42980,92,15,7,PT23M44S,2011-06-03T14:26:51.000Z
24,Afaq Edge of Arabia EP 61 afq: # lnltqy m`an,WZAKCSHWm5U,5601,15,0,0,PT25M28S,2012-10-24T17:34:06.000Z
25,by_by_sy_trndynG :  nshrH blkhry'T m yjry fy dlb w sm rmy llHdyth `n  wSf mtlzm@ dwn fy mSr,dp9sZWO5exo,5431,74,17,5,PT28M47S,2018-01-11T15:32:26.000Z
26,lymn: hl yw'thr mqtl lSmd fy mjr~ lHrb? brnmj nqT@ Hwr,efO633og1V8,19721,138,50,0,PT51M32S,2018-04-26T14:44:26.000Z
27,s`d msy fy lmshhd,0knyvIbCkMY,35450,419,28,87,PT39M58S,2017-09-21T10:35:18.000Z
28,fy #by_by_sy_trndynG lywm: #bdwn_yHrq_nfsh fy #lkwyt wfttH mdyn@ l`lmyn ljdyd@ fy #mSr,65GOd4JuM8Q,3383,79,8,2,PT29M32S,2018-03-02T15:45:58.000Z
29,by_by_sy_trndynG: tfSyl lhn@ lkbyr@ lty tklm `nh #mHmd_SlH wmshrw` #lqdy@ ls`wdy,b7UyJONvgk0,7207,82,14,5,PT29M32S,2018-04-30T15:34:58.000Z
30,btwqyt mSr : lq m` d.Hzm Hsny.,jhEyj92Jhf0,5213,130,12,21,PT20M16S,2018-06-16T17:26:51.000Z
31,m hy khyrt lflsTynyyn b`d 'n 'SbH nql lsfr@ lmryky@ llqds 'mr wq`? nqT@ Hwr,jczeXcY2vQI,1992,28,0,0,PT51M32S,2018-05-15T14:53:02.000Z
32,"""bl qywd"" m` lmfkr wlnqd ls`wdy `ly lhwyryny",p-iNjQ5tgss,98442,1050,154,519,PT27M44S,2018-02-11T23:30:01.000Z
33,lmshhd m` d.mnyr@ jmjwm,N7dzkay5wyA,4950,59,6,14,PT39M46S,2018-02-23T13:33:17.000Z
34,"by by sy kstr - lHlq@ lkhms@: ""qrSn@ 'khlqywn"" w""mHrbt"" lbyy'@ slym@",HanMpSBQkeY,1261,21,0,2,PT29M46S,2017-10-26T14:58:37.000Z
35,wthy'qyt by by sy `n qrb : swryt,JcHfi7EbaM8,20208,102,12,7,PT30M9S,2013-01-15T18:50:37.000Z
36,l'myn l`m lltnZym ldwly ljm`@ lkhwn lmslmyn brhym mnyr fy lmshhd,zNPOewRzLjQ,12706,80,32,19,PT40M12S,2017-05-15T11:37:57.000Z
37,BBC Arabic Festival Awards 2017,_fn8BoKKjfE,1665,28,3,2,PT52M7S,2017-06-19T12:47:20.000Z
38,hl yw'thr nsHb trmb mn ltfq lnwwy lyrny `l~ ldwl l`rby@? nqT@ Hwr,Jz19EwgShaA,2441,27,6,0,PT51M32S,2018-05-10T13:44:30.000Z
39,by_by_sy_trndynG | akhr tTwrt m`rk@ #`fryn w`n SH@ #slmn_l`wd@ nHwr bnh w#mnyty_n_qtl_rjl ?,ql0l0cJrgDo,10145,148,24,21,PT29M39S,2018-01-22T15:33:22.000Z
40,hl  'Sbt ls`wdy@ 'm 'khT't fy systh fy lymn? brnmj nqT@ Hwr,c7blZPmbmEY,53862,253,93,174,PT51M35S,2017-10-02T11:44:45.000Z
41,kyf shm mHmd SlH fy tGyyr nZr@ lbryTnyyn l~ lmjtm` l`rby wlmslm? nqT@ Hwr,5Gh6hK_W-MA,18246,332,16,53,PT51M23S,2018-04-29T11:30:16.000Z
42,lmshhd m` khld msh`l,zZOSuVBCty4,8461,109,30,52,PT40M48S,2018-05-25T09:12:23.000Z
43,lmGrb: hl tshkl mqT`@ lsl` slH jdyd Dd lGl? nqT@ Hwr,qEnJKxLpjMs,3560,74,2,0,PT51M36S,2018-05-14T13:49:01.000Z
44,lywm fy #by_by_sy_trndynG: Hwr #mHmd_bn_slmn_m`_ltlntk  wjdl ltkfyr y`wd l #ljzy'r,Wk6QG6RBcBs,5114,81,15,5,PT29M26S,2018-04-03T15:34:55.000Z
45,BBC Arabic  HADEETH Alsa'a - GAZA  : Gz@  by by sy `rby  Hdyth ls`@,Mwy2BWJI1vs,734,2,1,2,PT52M,2012-11-21T12:42:56.000Z
46,"wthy'qy by by sy ""'mr al s`wd lmkhTwfwn""",GG0nlHnBUfw,1556763,7241,6681,2734,PT27M45S,2017-08-15T21:51:53.000Z
47,lywm fy #by_by_sy_trndynG: lq mHmd bn slmn wtrmb mHT htmm wsy'l ltwSl,aNCwf19QCBQ,7874,96,24,12,PT30M4S,2018-03-21T15:34:35.000Z
48,lfylm lwthy'qy t`z byn lmTrq@ wlsndn,fSa6NYPmw3M,97315,848,80,229,PT34M2S,2016-02-22T19:09:50.000Z
49,hl ttSrf lmrt fy sqTr~ lymny@ bm`zl `n khTT ltHlf? nqT@ Hwr,dK2Prde9e2o,4152,43,10,0,PT51M41S,2018-05-08T12:34:06.000Z
0,BBC Arabic Radio documentary: Arab Asylum Seekers in UK,VRhh2idGzqg,42980,92,15,7,PT23M44S,2011-06-03T14:26:51.000Z
1,"""bl qywd"" m` lsysy lswdny lmkhDrm lSdq lmhdy",tDkfxuwIEPo,3871,84,11,30,PT27M36S,2018-07-22T22:30:00.000Z
2,mlHdwn `ks ltyr,6UT9hV0N6HA,906,24,16,81,PT52M12S,2018-07-23T08:38:10.000Z
3,"mdh y`ny qrr sry'yl qnwn ""yhwdy@ ldwl@""?",gXWy9IS0w1c,671,10,3,0,PT51M33S,2018-07-23T11:59:06.000Z
4,hl  'Sbt ls`wdy@ 'm 'khT't fy systh fy lymn? brnmj nqT@ Hwr,c7blZPmbmEY,53862,253,93,174,PT51M35S,2017-10-02T11:44:45.000Z
5,"lfylm lwthy'qy ""'slH@ lmrqb@ lshml@""",qV8IcI58iHM,175964,1526,311,299,PT46M32S,2017-06-30T17:37:36.000Z
6,"""bl qywd"" m` lktb@ wlrwy'y@ lmSry@ nwl ls`dwy",Ovr2_fUUDMU,61262,861,394,924,PT25M50S,2018-07-01T22:45:00.000Z
7,by_by_sy_trndynG: qS@ `tql lnshT #lmSry #shdy_bw_zyd wHml@ #khlwh_tfls fy #mwrytny,84vDkqxiAE0,5789,86,11,7,PT29M39S,2018-05-08T15:35:44.000Z
8,mlyrt mSr lmnhwb@ - fylm wthy'qy,sA0mOBVvoG8,84773,794,52,54,PT56M15S,2012-09-06T10:40:57.000Z
9,lwthy'qy mwt fy lkhdm@ - yrSd lnthkt Dd 'frd l'mn lmrkzy fy mSr,gRCpy57ig-w,243688,2715,182,274,PT48M21S,2016-03-29T22:40:30.000Z
10,lslsl@ lwthy'qy@ fr`n@ mSr lm`Srwn: nSr,YvZ_ngOvsgk,654279,3572,424,560,PT57M38S,2016-01-26T16:47:23.000Z
11,300 Hlq@ mn 'fDl ltknwlwjy wlbtkrt  - 4TECH,dFt2a1rpwGc,2332,35,1,2,PT24M48S,2017-01-14T18:00:03.000Z
12,wthy'qy `n qrb: l`ml lSlH l`dw,3d4hGFm4Wmk,6698,50,4,2,PT25M46S,2018-04-04T16:52:55.000Z
13,zdyd `dd lns llwty yqdmn `l~ khl` lHjb - btwqyt mSr,ZZVBI5BADWs,44506,255,101,259,PT27M31S,2015-04-03T10:16:57.000Z
14,lfylm lwthy'qy: lHml lmHZwr fy lmrt,YJERNlNlZWA,118490,293,250,191,PT42M25S,2015-11-03T11:52:39.000Z
15,btwqyt mSr : lq m` d.Hzm Hsny.,jhEyj92Jhf0,5213,130,12,21,PT20M16S,2018-06-16T17:26:51.000Z
16,l`lmy bsm ywsf fy lmshhd,6r5f0GfvWac,217579,1727,183,202,PT40M1S,2016-08-23T12:53:05.000Z
17,lfylm lwthy'qy: lhrwb mn 'wrwb,48WYgNiL1jk,135488,1731,241,1052,PT23M29S,2018-05-30T09:48:22.000Z
18,`n qrb: lsHr ldhy srq lbnk,q7KbHmBd2dg,1012227,4478,959,822,PT52M54S,2018-02-27T20:00:02.000Z
19,l'myn l`m lltnZym ldwly ljm`@ lkhwn lmslmyn brhym mnyr fy lmshhd,zNPOewRzLjQ,12706,80,32,19,PT40M12S,2017-05-15T11:37:57.000Z
20,wthy'qyt by by sy `n qrb : swryt,JcHfi7EbaM8,20208,102,12,7,PT30M9S,2013-01-15T18:50:37.000Z
21,lfylm lwthy'qy: HSr mk@,hXDQSsLx8qQ,1340169,9002,2356,2338,PT1H,2017-07-11T18:44:58.000Z
22,kyf sykwn lmwqf l`rby dh ndl`t Hrb sry'yly@ yrny@? brnmj nqT@ Hwr,haB4PzhF-JE,17931,87,36,378,PT51M31S,2018-05-03T16:05:02.000Z
23,rjl Hrbw mn 'jl lmwSl,BUwJDIdX_bA,388501,6245,390,832,PT24M20S,2018-03-20T20:00:01.000Z
24,by by sy `rby: lmshhd: lq m` mrwn Hmdh,xug6WrTIViU,11817,28,9,0,PT29M59S,2014-05-12T14:46:39.000Z
25,lymn: hl yw'thr mqtl lSmd fy mjr~ lHrb? brnmj nqT@ Hwr,efO633og1V8,19721,138,50,0,PT51M32S,2018-04-26T14:44:26.000Z
26,wthy'qy by by sy `n qrb: .jyrny '`dy'y,ndX-pjpy08M,22361,79,28,24,PT53M56S,2013-01-23T18:56:06.000Z
27,`bd lmn`m 'bw lftwH lby by sy: ltGyyr fy mSr hw `br lnDl lslmy,ckKETEpy4EU,15354,136,25,62,PT23M8S,2018-02-16T16:57:52.000Z
28,by by sy kstr - lHlq@ l'wl~: mTbkh krthy wm`dwmy ljnsy@,qoKdK1G9Oes,8468,81,2,8,PT29M41S,2017-09-28T14:27:35.000Z
29,"""ftn@ `l~ Dff djl@""",6AEhg8kaaWw,38569,785,48,252,PT56M10S,2018-03-27T18:46:08.000Z
30,by by sy `rby: Hlq@ dnyn (175): qD@un lSwn lHryt?,Efa8mGPZDz8,1051,21,2,4,PT52M23S,2017-12-27T07:56:56.000Z
31,by by sy `rby: Hlq@ dnyn (174): `n tjrb@ lm`tql,brbrPk_T0xs,1226,40,4,2,PT50M53S,2017-12-20T15:25:51.000Z
32,lfylm lwthy'qy: lkhlyl - byn lmstwTnyn,0i_Q55zC6jE,5704,39,40,36,PT52M5S,2018-07-10T20:51:32.000Z
33,by by sy `rby - lmshhd : lq m` `bd lmn`m bw lftwH,MGX6E_Bs74w,6645,32,1,1,PT30M31S,2014-04-10T11:21:29.000Z
34,mSr: kyf yw'thr stb`d `nn `l~ jdy@ ntkhbt lry's@? brnmj nqT@ Hwr,7xzxps-88pI,30687,143,57,0,PT51M33S,2018-01-25T15:46:57.000Z
35,qn@ by by sy `rby : lq m` lsh`r wlmfkr lswry 'dwnys,FPNSUiFq3G8,58283,0,0,0,PT30M15S,2015-01-06T13:59:52.000Z
36,lfylm lwthy'qy lymn: lHrb lkhfy@,avuMFUU-JCU,171073,1038,593,503,PT26M31S,2015-10-05T16:55:41.000Z
37,"""bl qywd"" m` ld`y@ lslmy lHbyb `ly ljfry",wGWkFPSIBs0,32248,674,64,211,PT25M58S,2018-01-07T23:30:00.000Z
38,by by sy `rby: Hlq@ dnyn (187): lndmj... lG llhwy@?,5hH00Bwiac4,1432,20,4,5,PT52M9S,2018-03-19T16:38:08.000Z
39,by by sy `rby: Hlq@ dnyn (190): mn tntkhb?,_5eD4Bfflvo,1189,18,3,1,PT49M50S,2018-04-10T10:42:57.000Z
40,by by sy `rby: Hlq@ dnyn (181): sb`u snwtin `l~ lrby` l`rby...mdh tGyr?,MUMtBpkkXqA,905,16,1,0,PT52M56S,2018-02-08T11:09:33.000Z
41,by by sy `rby dnyn (6),W3p6DnBeHxY,310,1,0,0,PT52M16S,2014-08-15T15:49:30.000Z
42,by by sy `rby - dnyn - Hlq@ (76)  mwDw` lntqm wlth'r,08xhhXBCZ6M,2627,12,1,2,PT51M3S,2015-12-09T13:23:07.000Z
43,lfylm lwthy'qy: lmwSl mdynty,iXOPIWYVuIE,29449,374,43,91,PT24M16S,2017-04-05T05:57:55.000Z
44,"by by sy `rby: Hlq@ dnyn (171):  'yn ""tbkhWr"" mqtlw ""tnZym ldwl@ lslmy@""?",1z65UugPSLs,810,10,5,10,PT51M42S,2017-12-20T12:33:53.000Z
45,wthy'qy jdyd mn by by sy: m`rk@ lrq@,2Cpo4nTPRgk,7055,53,13,16,PT24M7S,2017-12-19T20:00:00.000Z
46,by by sy `rby: Hlq@ dnyn (186): lSwr@ wlqDy@,pPnltMjkK-A,452,5,0,0,PT51M57S,2018-03-12T15:53:21.000Z
47,lfylm lwthy'qy t`z byn lmTrq@ wlsndn,fSa6NYPmw3M,97315,848,80,229,PT34M2S,2016-02-22T19:09:50.000Z
48,by by sy `rby: Hlq@ dnyn (193): lmjtm` lmdny wlntkhbt,VyOix3DqMFU,1000,24,3,1,PT51M54S,2018-04-30T11:05:42.000Z
49,lywm fy #by_by_sy_trndynG: lq mHmd bn slmn wtrmb mHT htmm wsy'l ltwSl,aNCwf19QCBQ,7874,96,24,12,PT30M4S,2018-03-21T15:34:35.000Z
0,BBC Arabic Live - lbth lmbshr ltlfzywn by by sy `rby,HxI2TxhhS9A,7626497,0,0,0,PT0S,2017-11-15T17:19:26.000Z
1,"mdh y`ny qrr sry'yl qnwn ""yhwdy@ ldwl@""?",gXWy9IS0w1c,675,10,3,0,PT51M33S,2018-07-23T11:59:06.000Z
2,"""bl qywd"" m` lsysy lswdny lmkhDrm lSdq lmhdy",tDkfxuwIEPo,3871,84,11,30,PT27M36S,2018-07-22T22:30:00.000Z
3,mlHdwn `ks ltyr,6UT9hV0N6HA,906,24,16,81,PT52M12S,2018-07-23T08:38:10.000Z
4,lsbH@ lmSry@ fryd@ hshm: fy mSr yhtmwn bk b`d 'n tHqq njz,stZd-fLiG6w,460,26,4,12,PT2M59S,2018-07-23T16:51:18.000Z
5,by_by_sy_trndynG: mHkm@ swdny@ tTlq Tfl@ fy l11 mn zwjh l'rb`yny,3tw-1C8npc4,3179,80,9,52,PT3M10S,2018-07-23T15:38:54.000Z
6,by_by_sy_trndynG | #tbwt yktshf fy #lskndry@ y`yd #l`n@_lfr`n@ wyGDb #lmSrywn,ktS39pFLx0I,151908,1258,146,411,PT5M34S,2018-07-20T16:25:25.000Z
7,kyf trSd rwsy ltrshq byn yrn w 'mryk?,JdXQ2Q_LtW8,394,6,1,3,PT2M5S,2018-07-23T14:48:14.000Z
8,by_by_sy_trndynG | #str@_Ty'r@ tsmH lmshtryh ltHlyq fy lhw #tknwwjy,DoSHYd6FYLg,10626,164,18,50,PT3M6S,2018-07-20T16:36:32.000Z
9,by_by_sy_trndynG | #`dnn_'wktr ld`y@ lslmy wnsw'h lrqSt fy qbD@ lshrT@ fy #trky,qsMpwPvU4Fc,478605,4346,730,1864,PT8M2S,2018-07-12T15:56:27.000Z
10,by_by_sy_trndynG: t`rf `l~ shkl dmy@ 'wlmbyd Twkyw 2020,1yukYx5YyvU,225,3,0,0,PT13S,2018-07-23T16:18:18.000Z
11,by_by_sy_trndynG | #frns tHSl `l~ lk's wmwqf Tryf@ khll nhy'y #k's_l`lm,EfzBJ6jaJVg,150348,1606,133,408,PT4M46S,2018-07-16T16:22:29.000Z
12,"by_by_sy_trndynG:`ndm 'fwz f'n 'lmny..w`ndm 'khsr f'n mhjr"" 'sbb `tzl lnjm ms`wd 'wzyl",1MkENfpnkUQ,2237,68,2,32,PT3M26S,2018-07-23T16:08:01.000Z
13,by_by_sy_trndynG: tHdy kyky yTG~ `l~ mnSt ltwSl..wmdhy`@ trndynG tshrk fyh `l~ Tryqth,vK8VK0nlR88,10907,244,90,118,PT4M11S,2018-07-23T16:19:12.000Z
14,by_by_sy_trndynG: GDb fy #lkwyt b`d ntqd mdwn@ tjmyl mnH l`mlt `Tl@ ywm wHd fy l'sbw`,A31S5PPCP1s,1679,25,7,14,PT6M3S,2018-07-23T16:00:54.000Z
15,by_by_sy_trndynG: lmdh 'jlt #sry'yl '`D lkhwdh lbyD mn lqnyTr@ lswry@?,9cjmX_i6uso,1099,11,3,10,PT5M52S,2018-07-23T16:02:49.000Z
16,by_by_sy_trndynG | m`lwmt l #by_by_sy tshyr l~ 'n #qTr qd tkwn df`t 'kbr fdy@ fy ltrykh,oTrjLX-VyaM,31135,332,111,218,PT6M42S,2018-07-18T16:26:08.000Z
17,"`ly Swfn, `myl l'f by ay llbnny lSl, ytHdth `n mshrkth fy lHrb Dd lq`d@",_fdbqhHrbJc,671,14,4,3,PT10M3S,2018-07-23T06:07:41.000Z
18,lmdh thm lkwytywn  snds lqTn bl`nSry@?,SDTNjC-Bi28,482,6,8,5,PT2M16S,2018-07-23T16:27:05.000Z
19,BBC Arabic Radio documentary: Arab Asylum Seekers in UK,VRhh2idGzqg,42980,92,15,7,PT23M44S,2011-06-03T14:26:51.000Z
20,hl  'Sbt ls`wdy@ 'm 'khT't fy systh fy lymn? brnmj nqT@ Hwr,c7blZPmbmEY,53862,253,93,174,PT51M35S,2017-10-02T11:44:45.000Z
21,"by_by_sy_trndynG |  "" mkny lys fy lmTbkh"" sh`r Hml@ #ljzy'r lltDmn m` #rym DHy@ l`td",kzsANGsd_DY,10919,136,83,724,PT6M14S,2018-06-12T16:12:04.000Z
22,by_by_sy_trndynG | tSryHt ny'b fy #lrdn `n lmlk w`qylth tthyr jdl fy lbld,EcJHeO5Ks34,84171,481,64,440,PT4M33S,2018-07-19T16:25:00.000Z
23,btwqyt mSr : lq m` 'Hd l`mlyn blmrkb lsyHy@ fy mHfZ@ lbHr l'Hmr,weBdcCB2Hq4,3381,51,10,11,PT13M32S,2018-07-22T15:03:28.000Z
24,"lfylm lwthy'qy ""'slH@ lmrqb@ lshml@""",qV8IcI58iHM,175964,1526,311,299,PT46M32S,2017-06-30T17:37:36.000Z
25,qS@ zwj mkhtlT,l5WD7o4Irvs,1583,31,12,10,PT1M12S,2018-07-20T09:32:06.000Z
26,"""bl qywd"" m` lktb@ wlrwy'y@ lmSry@ nwl ls`dwy",Ovr2_fUUDMU,61262,861,394,924,PT25M50S,2018-07-01T22:45:00.000Z
27,by_by_sy_trndynG | jywsh wHmy@ stthny'y@ l #trmb 'thn zyrth #lndn...t`rfw `l~ mwkbh,UZIcuZp6Gm8,74490,1448,65,364,PT4M50S,2018-07-13T16:20:15.000Z
28,by_by_sy_trndynG | lmdh '`T~ #bwtyn kr@ qdm l #trmb 'thn mHdththm fy fnlnd?,tVz8myLK-cs,48104,317,50,118,PT4M28S,2018-07-17T16:31:46.000Z
29,btwqyt mSr : lq m` d.Hzm Hsny.,jhEyj92Jhf0,5213,130,12,21,PT20M16S,2018-06-16T17:26:51.000Z
30,by_by_sy_trndynG: fy Zhr@ Gryb@ shwTy' ldwmynykn tqdhf balf l'Tnn mn lblstyk,iipfn_gpU6c,254,3,1,1,PT15S,2018-07-23T16:15:02.000Z
31,`n qrb: lsHr ldhy srq lbnk,q7KbHmBd2dg,1012227,4478,959,822,PT52M54S,2018-02-27T20:00:02.000Z
32,by by sy `rby: lry'ys mfqwd...rwy@ lbyl klyntwn,QXojvHRSawM,2283,24,7,0,PT1M48S,2018-06-04T16:40:55.000Z
33,lymn: hl yw'thr mqtl lSmd fy mjr~ lHrb? brnmj nqT@ Hwr,efO633og1V8,19721,138,50,0,PT51M32S,2018-04-26T14:44:26.000Z
34,by_by_sy_trndynG:  sbq fryd mn nw`h llsbH@ mn asy l~ 'wrwb,Ldca3Uob3jU,251,3,0,1,PT18S,2018-07-23T16:16:19.000Z
35,by_by_sy_trndynG: kyf skhr lmSrywn mn 'wtwbys lmntkhb lwTny? #mSr #lmwndyl,BeatJ9UR_u4,856977,8371,1569,2173,PT3M37S,2018-05-30T16:12:39.000Z
36,lfylm lwthy'qy: lhrwb mn 'wrwb,48WYgNiL1jk,135493,1731,241,1052,PT23M29S,2018-05-30T09:48:22.000Z
37,by by sy `rby: lmshhd: lq m` mrwn Hmdh,xug6WrTIViU,11817,28,9,0,PT29M59S,2014-05-12T14:46:39.000Z
38,by_by_sy_trndynG: jzy'ry yt`r~ fwq syrth Htjj `l~ sHb rkhS@ lqyd@  #ljzy'r,Na6x4Ybn0qU,1060947,3139,1853,1786,PT2M44S,2018-04-17T15:53:21.000Z
39,"""ftn@ `l~ Dff djl@""",6AEhg8kaaWw,38579,785,48,252,PT56M10S,2018-03-27T18:46:08.000Z
40,by_by_sy_trndynG | #Hmlh_`wnw_lbrlmnyyn llskhry@ mn m`sht '`D #lbrlmn fy #lmGrb,_iMscr6RuNo,27115,373,4,77,PT4M30S,2018-07-19T16:27:15.000Z
41,qn@ by by sy `rby : lq m` lsh`r wlmfkr lswry 'dwnys,FPNSUiFq3G8,58283,0,0,0,PT30M15S,2015-01-06T13:59:52.000Z
42,by_by_sy_trndynG | khsr@ tHzn lmshj`yn lmSryyn fy #rwsy  #mSr  #k's_l`lm,sAnxVW1Yf5Y,73071,791,127,208,PT3M51S,2018-06-15T15:48:47.000Z
43,by_by_sy_trndynG | kyf ntqm nshT mn #trmb b`d tSryHth Hwl lmhjryn,z-bloOXrrhk,43550,505,36,43,PT3M51S,2018-01-15T17:25:19.000Z
44,hl Hq 'n lnjm lsbny nTwnyw bndyrs ynHdr mn Swl `rby@?,2ikWDl1zHCw,2545,44,6,8,PT10M4S,2018-07-19T12:40:12.000Z
45,wthy'qy by by sy `n qrb: .jyrny '`dy'y,ndX-pjpy08M,22361,79,28,24,PT53M56S,2013-01-23T18:56:06.000Z
46,"BBC Arabic Festival Judge, Liliane Landor mhrjn by by sy `rby",Q4ggz-5T68Q,483,4,0,0,PT1M20S,2015-09-17T12:37:06.000Z
47,by by sy `rby: Hlq@ dnyn (175): qD@un lSwn lHryt?,Efa8mGPZDz8,1051,21,2,4,PT52M23S,2017-12-27T07:56:56.000Z
48,by_by_sy_trndynG | zwj #m`z_ms`wd mn lfnn@ #shyry_`dl fy #mSr,LnvbC4zdolM,198597,1101,198,571,PT2M7S,2018-07-13T16:13:11.000Z
49,l`r 'wnlyn: fkh ljns `l~ lntrnt,zfuL-0dLkxY,122788,166,32,47,PT4M57S,2016-10-27T10:11:45.000Z
0,by_by_sy_trndynG | #`dnn_'wktr ld`y@ lslmy wnsw'h lrqSt fy qbD@ lshrT@ fy #trky,qsMpwPvU4Fc,478605,4346,730,1864,PT8M2S,2018-07-12T15:56:27.000Z
1,by by sy `rby tzwr mHfl lmswny@ fy bryTny,1_p29eVZq40,358006,4227,1008,1280,PT8M47S,2018-03-13T14:14:25.000Z
2,by_by_sy_trndynG | #tbwt yktshf fy #lskndry@ y`yd #l`n@_lfr`n@ wyGDb #lmSrywn,ktS39pFLx0I,151908,1258,146,411,PT5M34S,2018-07-20T16:25:25.000Z
3,by_by_sy_trndynG | #frns tHSl `l~ lk's wmwqf Tryf@ khll nhy'y #k's_l`lm,EfzBJ6jaJVg,150348,1606,133,408,PT4M46S,2018-07-16T16:22:29.000Z
4,by_by_sy_trndynG | jywsh wHmy@ stthny'y@ l #trmb 'thn zyrth #lndn...t`rfw `l~ mwkbh,UZIcuZp6Gm8,74490,1448,65,364,PT4M50S,2018-07-13T16:20:15.000Z
